Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1957088;1,00;15,00;15,00
;;;1957089;1,00;15,00;15,00
;;;1957090;1,00;12,00;12,00
;;;1957091;1,00;15,00;15,00
;;;1957122;1,00;13,00;15,00
;;;1957149;1,00;9,00;10,00
;;;1957155;1,00;16,00;18,00
;;;1957157;1,00;16,00;18,00
;;;1957184;1,00;11,00;12,00
;;;1957201;1,00;20,00;22,00
;;;1957202;1,00;21,00;23,00
;;;1957203;1,00;14,00;16,00
;;;1957212;1,00;12,00;13,00
;;;1957213;1,00;12,00;13,00
;;;1957219;1,00;12,00;13,00
;;;1957235;1,00;20,00;22,00
;;;1957236;1,00;12,00;13,00
;;;1957291;1,00;18,00;19,00
;;;1957294;1,00;10,00;10,00
;;;1957322;1,00;24,00;25,00
;;;1957391;1,00;11,00;12,00
;;;1957466;1,00;14,00;14,00
;;;1957475;1,00;17,00;18,00
;;;1957519;1,00;15,00;15,00
;;;1957526;1,00;14,00;15,00
;;;1957528;1,00;15,00;15,00
;;;1957530;1,00;15,00;15,00
;;;1957532;1,00;15,00;15,00
;;;1957553;1,00;14,00;15,00
;;;1957654;1,00;23,00;25,00
;;;1957655;1,00;23,00;25,00
;;;1957656;1,00;24,00;25,00
;;;1957662;1,00;23,00;25,00
;;;1957724;1,00;22,00;24,00
;;;1957725;1,00;16,00;18,00
;;;1957726;1,00;16,00;18,00
;;;1957728;1,00;15,00;17,00
;;;1957729;1,00;16,00;18,00
;;;1957865;1,00;10,00;11,00
;;;1957931;1,00;15,00;17,00
;;;1957933;1,00;16,00;18,00
;;;1957934;1,00;21,00;22,00
;;;1957935;1,00;23,00;26,00
;;;1958188;1,00;7,00;8,00
;;;1958210;1,00;"0,00";"0,00"
;;;1958271;1,00;15,00;15,00
;;;1958305;1,00;15,00;15,00
;;;1958435;1,00;13,00;14,00
;;;1958640;1,00;15,00;15,00
;;;1958643;1,00;9,00;9,00
;;;1958644;1,00;9,00;9,00
;;;1958645;1,00;9,00;9,00
;;;1958653;1,00;11,00;12,00
;;;1958720;1,00;24,00;25,00
;;;1958722;1,00;23,00;24,00
;;;1958738;1,00;20,00;22,00
;;;1959883;1,00;11,00;12,00
;;;1960006;1,00;21,00;23,00
;;;1960112;1,00;32,00;36,00
;;;1960219;1,00;15,00;15,00
;;;1960229;1,00;15,00;15,00
;;;1960347;1,00;14,00;16,00
;;;1960418;1,00;9,00;10,00
;;;1960502;1,00;14,00;16,00
;;;1960594;1,00;22,00;24,00
;;;1960601;1,00;20,00;22,00
;;;1960602;1,00;16,00;18,00
;;;1960603;1,00;14,00;15,00
;;;1960607;1,00;11,00;12,00
;;;1960608;1,00;13,00;14,00
;;;1960620;1,00;15,00;17,00
;;;1960625;1,00;16,00;18,00
;;;1960627;1,00;11,00;12,00
;;;1960629;1,00;16,00;18,00
;;;1960631;1,00;5,00;6,00
;;;1960639;1,00;14,00;16,00
;;;1960640;1,00;12,00;13,00
;;;1960641;1,00;13,00;15,00
;;;1960651;1,00;12,00;13,00
;;;1960653;1,00;16,00;18,00
;;;1960655;1,00;12,00;13,00
;;;1962065;1,00;14,00;15,00
;;;1962085;1,00;16,00;16,00
;;;1962086;1,00;14,00;14,00
;;;1962246;1,00;11,00;12,00
;;;1962282;1,00;12,00;13,00
;;;1962283;1,00;12,00;13,00
;;;1962306;1,00;9,00;10,00
;;;1962360;1,00;13,00;14,00
;;;1962569;1,00;17,00;18,00
;;;1962573;1,00;16,00;17,00
;;;1962577;1,00;17,00;18,00
;;;1962578;1,00;23,00;24,00
;;;1962599;1,00;19,00;20,00
;;;1962701;1,00;14,00;15,00
;;;1962717;1,00;15,00;16,00
;;;1962724;1,00;16,00;16,00
;;;1962763;1,00;14,00;15,00
;;;1962781;1,00;14,00;14,00
;;;1962833;1,00;20,00;22,00
;;;1963018;1,00;16,00;16,00
;;;1963219;1,00;31,00;35,00
;;;1963238;1,00;15,00;15,00
;;;1963275;1,00;18,00;19,00
;;;1963280;1,00;14,00;14,00
;;;1963300;1,00;9,00;9,00
;;;1963304;1,00;19,00;20,00
;;;1963306;1,00;15,00;15,00
;;;1963420;1,00;15,00;15,00
;;;1963434;1,00;10,00;10,00
;;;1963436;1,00;15,00;15,00
;;;1963447;1,00;11,00;11,00
;;;1963690;1,00;14,00;15,00
;;;1963699;1,00;14,00;16,00
;;;1963707;1,00;14,00;14,00
;;;1963743;2,00;22,00;24,00
;;;1963747;1,00;12,00;13,00
;;;1963758;1,00;16,00;18,00
;;;1963759;1,00;21,00;22,00
;;;1963897;1,00;25,00;26,00
;;;1963898;1,00;21,00;22,00
;;;1963914;1,00;12,00;13,00
;;;1963954;1,00;23,00;25,00
;;;1963972;1,00;7,00;8,00
;;;1964092;1,00;14,00;16,00
;;;1964109;1,00;"0,00";"0,00"
;;;1964112;1,00;22,00;24,00
;;;1964117;1,00;22,00;24,00
;;;1964161;1,00;11,00;12,00
;;;1964177;1,00;15,00;16,00
;;;1964179;1,00;15,00;16,00
;;;1964186;1,00;18,00;20,00
;;;1964260;1,00;14,00;15,00
;;;1964320;1,00;14,00;15,00
;;;1964326;1,00;13,00;15,00
;;;1964331;1,00;12,00;12,00
;;;1964337;1,00;14,00;14,00
;;;1964340;1,00;24,00;25,00
;;;1964414;1,00;16,00;18,00
;;;1964418;1,00;19,00;20,00
;;;1964421;1,00;12,00;13,00
;;;1964437;1,00;12,00;13,00
;;;1964465;1,00;"0,00";"0,00"
;;;1964468;1,00;"0,00";"0,00"
;;;1964503;1,00;15,00;17,00
;;;1964512;1,00;14,00;16,00
;;;1964513;1,00;14,00;15,00
;;;1964515;1,00;14,00;16,00
;;;1964533;1,00;12,00;13,00
;;;1964539;1,00;11,00;11,00
;;;1964567;1,00;12,00;12,00
;;;1964616;1,00;12,00;12,00
;;;1964629;1,00;28,00;29,00
;;;1964657;1,00;20,00;22,00
;;;1964725;1,00;16,00;16,00
;;;1964764;1,00;20,00;22,00
;;;1964777;1,00;20,00;22,00
;;;1964779;1,00;23,00;26,00
;;;1964783;1,00;12,00;13,00
;;;1964803;1,00;13,00;14,00
;;;1964804;1,00;18,00;18,00
;;;1964818;1,00;15,00;17,00
;;;1964820;1,00;20,00;22,00
;;;1964841;1,00;21,00;23,00
;;;1965041;1,00;7,00;8,00
;;;1965042;1,00;10,00;11,00
;;;1965078;1,00;13,00;15,00
;;;1965079;1,00;14,00;15,00
;;;1965102;1,00;11,00;12,00
;;;1965165;1,00;17,00;18,00
;;;1965169;1,00;13,00;13,00
;;;1965170;1,00;14,00;14,00
;;;1965177;1,00;9,00;10,00
;;;1965180;1,00;16,00;17,00
;;;1965181;1,00;19,00;20,00
;;;1965184;1,00;14,00;14,00
;;;1965219;1,00;15,00;15,00
;;;1965229;1,00;15,00;16,00
;;;1965231;1,00;13,00;15,00
;;;1965232;1,00;11,00;11,00
;;;1965238;1,00;14,00;16,00
;;;1965278;1,00;14,00;15,00
;;;1965379;1,00;17,00;18,00
;;;1965381;1,00;16,00;18,00
;;;1965411;1,00;12,00;13,00
;;;1965743;1,00;21,00;23,00
;;;1965791;1,00;7,00;9,00
;;;1965871;1,00;15,00;16,00
;;;1965874;1,00;12,00;13,00
;;;1965881;1,00;22,00;24,00
;;;1965896;2,00;26,00;26,00
;;;1965898;1,00;13,00;13,00
;;;1965926;1,00;16,00;16,00
;;;1965932;1,00;16,00;16,00
;;;1965948;1,00;14,00;15,00
;;;1965955;1,00;9,00;10,00
;;;1965967;1,00;14,00;16,00
;;;1965983;1,00;11,00;12,00
;;;1966018;1,00;16,00;17,00
;;;1966229;1,00;20,00;22,00
;;;1966277;1,00;16,00;18,00
;;;1966278;1,00;21,00;23,00
;;;1966291;1,00;16,00;17,00
;;;1966353;1,00;12,00;13,00
;;;1966489;1,00;15,00;17,00
;;;1966495;1,00;20,00;22,00
;;;1966509;1,00;14,00;16,00
;;;1966536;1,00;14,00;15,00
;;;1966852;1,00;14,00;15,00
;;;1967098;1,00;14,00;15,00
;;;1967250;1,00;22,00;23,00
;;;1967252;1,00;34,00;36,00
;;;1967659;1,00;25,00;26,00
;;;1967667;1,00;23,00;24,00
;;;1967671;1,00;24,00;25,00
;;;1967681;1,00;12,00;13,00
;;;1967732;1,00;16,00;16,00
;;;1967896;1,00;16,00;18,00
;;;1967903;1,00;17,00;18,00
;;;1967904;1,00;23,00;24,00
;;;1968220;1,00;24,00;25,00
;;;1968223;1,00;15,00;17,00
;;;1968281;1,00;21,00;23,00
;;;1968430;1,00;12,00;12,00
;;;1968434;1,00;16,00;16,00
;;;1968527;1,00;16,00;18,00
;;;1968533;1,00;16,00;18,00
;;;1968534;1,00;11,00;12,00
;;;1968536;1,00;22,00;24,00
;;;1969275;1,00;16,00;16,00
;;;1969325;1,00;15,00;15,00
;;;1969329;1,00;15,00;15,00
;;;1969330;1,00;10,00;10,00
;;;1969387;1,00;14,00;15,00
;;;1969390;1,00;10,00;10,00
;;;1969395;1,00;23,00;25,00
;;;1971045;1,00;24,00;25,00
;;;1971049;1,00;24,00;25,00
;;;1971181;1,00;7,00;8,00
;;;1971182;1,00;7,00;8,00
;;;1971242;1,00;16,00;18,00
;;;1971400;1,00;16,00;18,00
;;;1971508;1,00;16,00;18,00
;;;1971675;1,00;24,00;25,00
;;;1971689;1,00;29,00;30,00
;;;1971696;1,00;15,00;15,00
;;;1971703;1,00;5,00;5,00
;;;1971704;1,00;14,00;14,00
;;;1971705;1,00;13,00;13,00
;;;1971964;1,00;10,00;11,00
;;;1971969;1,00;7,00;8,00
;;;1972082;1,00;25,00;26,00
;;;1972348;1,00;12,00;12,00
;;;1972401;1,00;14,00;15,00
;;;1972403;1,00;13,00;14,00
;;;1972472;1,00;38,00;42,00
;;;1972830;1,00;21,00;22,00
;;;1972850;1,00;7,00;8,00
;;;1972880;1,00;15,00;16,00
;;;1972977;1,00;15,00;16,00
;;;1973054;1,00;10,00;10,00
;;;1973056;1,00;15,00;15,00
;;;1973097;1,00;12,00;12,00
;;;1973106;1,00;11,00;12,00
;;;1973233;1,00;13,00;15,00
;;;1973258;1,00;23,00;24,00
;;;1973262;1,00;16,00;18,00
;;;1973265;1,00;21,00;22,00
;;;1973459;1,00;7,00;8,00
;;"0003 CDs";1821348;1,00;9,00;9,00
;;;1832000;1,00;8,00;8,00
;;;1844144;1,00;9,00;9,00
;;;1932608;1,00;8,00;8,00
;;;1933969;1,00;7,00;9,00
;;;1937153;1,00;13,00;13,00
;;;1937946;1,00;9,00;9,00
;;;1942099;1,00;8,00;9,00
;;;1942112;1,00;11,00;13,00
;;;1942539;1,00;8,00;8,00
;;;1945587;1,00;11,00;11,00
;;;1947404;1,00;8,00;9,00
;;;1947406;1,00;6,00;7,00
;;;1947900;1,00;8,00;9,00
;;;1947901;1,00;8,00;8,00
;;;1947902;1,00;9,00;9,00
;;;1947903;1,00;8,00;8,00
;;;1948223;1,00;21,00;25,00
;;;1948234;1,00;13,00;15,00
;;;1948236;1,00;6,00;7,00
;;;1948288;1,00;8,00;8,00
;;;1948715;1,00;11,00;13,00
;;;1948752;1,00;8,00;9,00
;;;1948754;1,00;6,00;7,00
;;;1949407;1,00;8,00;9,00
;;;1949409;1,00;8,00;9,00
;;;1949410;1,00;11,00;13,00
;;;1951104;1,00;9,00;9,00
;;;1951413;1,00;12,00;12,00
;;;1951428;1,00;8,00;8,00
;;;1952051;1,00;8,00;8,00
;;;1952057;1,00;8,00;8,00
;;;1953216;1,00;8,00;8,00
;;;1954253;1,00;8,00;8,00
;;;1954442;1,00;8,00;8,00
;;;1955533;1,00;8,00;10,00
;;;1955535;1,00;8,00;10,00
;;;1956675;1,00;8,00;8,00
;;;1957790;1,00;8,00;8,00
;;;1958413;1,00;7,00;7,00
;;;1958424;1,00;8,00;8,00
;;;1962140;1,00;7,00;7,00
;;;1962903;1,00;8,00;8,00
;;;1962905;1,00;8,00;8,00
;;;1962906;1,00;7,00;7,00
;;;1962907;1,00;8,00;8,00
;;;1962910;1,00;8,00;8,00
;;;1964311;1,00;7,00;9,00
;;;1965150;1,00;8,00;9,00
;;;1965196;1,00;7,00;9,00
;;;1966188;1,00;7,00;9,00
;;;1966708;1,00;8,00;9,00
;;;1967258;1,00;7,00;9,00
;;;1967331;1,00;10,00;12,00
;;;1967346;1,00;11,00;13,00
;;;1967354;1,00;7,00;8,00
;;;1971427;1,00;7,00;9,00
;;;1971432;1,00;7,00;9,00
;;;1972758;1,00;7,00;9,00
;;;1972818;1,00;11,00;13,00
;;;1972819;1,00;7,00;9,00
;;"0005 Spiele";1934208;1,00;10,00;10,00
;;;1942083;1,00;"0,00";"0,00"
;;;1950242;1,00;"0,00";"0,00"
;;;1951480;1,00;21,00;22,00
;;;1953261;1,00;22,00;25,00
;;;1958770;1,00;32,00;30,00
;;;1960592;1,00;13,00;13,00
;;;1962259;1,00;3,00;3,00
;;;1962827;1,00;31,00;27,00
;;;1964733;1,00;17,00;15,00
;;;1967717;1,00;8,00;9,00
;;;1968628;1,00;8,00;9,00
;;;1968629;1,00;18,00;17,00
;;;1968632;1,00;22,00;25,00
;;"0016 DVD";1942547;1,00;10,00;12,00
;;;1946729;1,00;15,00;18,00
;;;1947026;1,00;13,00;15,00
;;;1947757;1,00;13,00;16,00
;;;1947768;1,00;11,00;13,00
;;;1948217;1,00;16,00;19,00
;;;1948218;1,00;12,00;14,00
;;;1948220;1,00;13,00;15,00
;;;1949402;1,00;13,00;15,00
;;;1949404;1,00;13,00;16,00
;;;1950148;1,00;13,00;15,00
;;;1962898;1,00;13,00;13,00
;;;1964310;1,00;17,00;20,00
;;;1964334;1,00;13,00;15,00
;;;1965747;1,00;12,00;15,00
;;;1965992;1,00;14,00;17,00
;;;1966112;1,00;12,00;14,00
;;;1967329;1,00;10,00;12,00
;;;1967330;1,00;12,00;15,00
;;;1968372;1,00;14,00;17,00
;;;1971464;1,00;13,00;16,00
;;;1972883;1,00;17,00;20,00
;;;1972884;1,00;12,00;15,00
;;;1973365;1,00;12,00;15,00
;;"0017 eMedium";1767703;1,00;37,00;37,00
;;;1938529;1,00;36,00;36,00
;;;1947045;1,00;14,00;17,00
;;;1947047;1,00;14,00;17,00
;;;1947052;1,00;14,00;17,00
;;;1947054;1,00;14,00;17,00
;;;1947057;1,00;14,00;17,00
;;;1947063;1,00;14,00;15,00
;;;1947065;1,00;14,00;15,00
;;;1947069;1,00;15,00;17,00
;;;1947137;1,00;49,00;55,00
;;;1947139;1,00;36,00;36,00
;;;1947414;1,00;14,00;15,00
;;;1947657;1,00;15,00;17,00
;;;1948290;1,00;45,00;50,00
;;;1948810;1,00;15,00;17,00
;;;1949264;1,00;14,00;15,00
;;;1951107;1,00;36,00;36,00
;;;1951400;1,00;15,00;17,00
;;;1951401;1,00;15,00;16,00
;;;1953279;1,00;49,00;55,00
;;;1953974;1,00;49,00;55,00
;;;1953975;1,00;39,00;44,00
;;;1954293;1,00;"0,00";50,00
;;;1954503;1,00;15,00;16,00
;;;1954505;1,00;15,00;16,00
;;;1954510;1,00;15,00;16,00
;;;1954530;1,00;15,00;16,00
;;;1954616;1,00;45,00;45,00
;;;1954901;1,00;15,00;16,00
;;;1954907;1,00;16,00;16,00
;;;1954908;1,00;15,00;16,00
;;;1955956;1,00;25,00;28,00
;;;1956022;1,00;27,00;27,00
;;;1960268;1,00;14,00;15,00
;;;1962063;1,00;27,00;27,00
;;;1962329;1,00;14,00;15,00
;;;1964312;1,00;14,00;15,00
;;;1964314;1,00;14,00;15,00
;;;1964315;1,00;14,00;15,00
;;;1965769;1,00;13,00;15,00
;;;1965780;1,00;14,00;15,00
;;;1966704;1,00;14,00;15,00
;;;1966706;1,00;14,00;15,00
;;;1966710;1,00;14,00;15,00
;;;1968374;1,00;13,00;15,00
;;;1968396;1,00;13,00;15,00
;;;1968397;1,00;13,00;15,00
;;;1971566;1,00;13,00;15,00
;;;1971571;1,00;13,00;15,00
;;;1972760;1,00;13,00;15,00
;;;1972772;1,00;13,00;15,00
;;"0025 X";1917472;1,00;"0,00";"0,00"
;;;1965594;2,00;116,00;145,00
;82 Bibliothek Grünau-Mitte;"0001 Bücher";1310195;1,00;10,00;11,00
;;;1360258;1,00;"0,00";"0,00"
;;;1428968;1,00;"0,00";"0,00"
;;;1491575;1,00;6,00;7,00
;;;1575826;1,00;14,00;15,00
;;;1606506;1,00;9,00;10,00
;;;1608002;1,00;14,00;16,00
;;;1616771;1,00;"0,00";"0,00"
;;;1630235;1,00;11,00;12,00
;;;1631108;1,00;6,00;7,00
;;;1636618;1,00;10,00;11,00
;;;1637573;1,00;12,00;13,00
;;;1667291;1,00;6,00;7,00
;;;1668041;1,00;6,00;7,00
;;;1704022;1,00;14,00;16,00
;;;1709926;1,00;15,00;17,00
;;;1711350;1,00;11,00;12,00
;;;1713695;1,00;6,00;7,00
;;;1719508;1,00;9,00;10,00
;;;1719647;1,00;14,00;16,00
;;;1723740;1,00;"0,00";"0,00"
;;;1727413;1,00;13,00;14,00
;;;1732575;1,00;6,00;7,00
;;;1733148;1,00;16,00;18,00
;;;1739292;1,00;11,00;12,00
;;;1740500;1,00;13,00;14,00
;;;1741307;1,00;14,00;15,00
;;;1744838;1,00;11,00;12,00
;;;1747556;1,00;6,00;7,00
;;;1749676;1,00;"0,00";"0,00"
;;;1754430;1,00;"0,00";"0,00"
;;;1756525;1,00;14,00;16,00
;;;1757601;1,00;12,00;13,00
;;;1757887;1,00;13,00;15,00
;;;1761070;1,00;6,00;7,00
;;;1765542;1,00;11,00;12,00
;;;1767572;1,00;12,00;13,00
;;;1773413;1,00;11,00;12,00
;;;1776257;1,00;13,00;14,00
;;;1777282;1,00;13,00;14,00
;;;1777796;1,00;6,00;7,00
;;;1777894;1,00;7,00;7,00
;;;1779861;1,00;12,00;13,00
;;;1780058;1,00;9,00;10,00
;;;1780951;1,00;12,00;13,00
;;;1781815;1,00;20,00;22,00
;;;1782615;1,00;14,00;16,00
;;;1783068;1,00;27,00;30,00
;;;1784786;1,00;"0,00";"0,00"
;;;1795930;1,00;6,00;7,00
;;;1799484;1,00;14,00;15,00
;;;1806631;1,00;6,00;7,00
;;;1806789;1,00;16,00;18,00
;;;1808207;1,00;"0,00";"0,00"
;;;1808255;1,00;14,00;16,00
;;;1810259;1,00;15,00;17,00
;;;1812555;1,00;13,00;14,00
;;;1812675;1,00;5,00;5,00
;;;1812896;1,00;"0,00";"0,00"
;;;1816662;1,00;14,00;15,00
;;;1820440;1,00;14,00;17,00
;;;1821213;1,00;14,00;15,00
;;;1821237;1,00;14,00;15,00
;;;1821342;1,00;13,00;14,00
;;;1822471;1,00;19,00;21,00
;;;1823267;1,00;"0,00";"0,00"
;;;1830034;1,00;9,00;10,00
;;;1834986;1,00;15,00;17,00
;;;1835345;1,00;16,00;18,00
;;;1839211;1,00;14,00;16,00
;;;1841971;1,00;9,00;9,00
;;;1842841;1,00;6,00;7,00
;;;1852162;1,00;12,00;12,00
;;;1858233;2,00;26,00;28,00
;;;1861177;1,00;19,00;21,00
;;;1862162;1,00;"0,00";"0,00"
;;;1862557;1,00;18,00;20,00
;;;1862891;1,00;14,00;15,00
;;;1868126;1,00;15,00;17,00
;;;1869595;1,00;14,00;15,00
;;;1870079;1,00;11,00;12,00
;;;1871181;1,00;13,00;15,00
;;;1871264;1,00;14,00;15,00
;;;1874038;1,00;6,00;7,00
;;;1874041;1,00;9,00;9,00
;;;1875402;1,00;13,00;14,00
;;;1875959;1,00;18,00;20,00
;;;1875968;1,00;13,00;14,00
;;;1878251;1,00;14,00;19,00
;;;1879295;1,00;12,00;13,00
;;;1879937;1,00;14,00;16,00
;;;1882297;1,00;13,00;14,00
;;;1883422;1,00;14,00;15,00
;;;1884532;1,00;9,00;10,00
;;;1884534;1,00;9,00;10,00
;;;1884536;1,00;9,00;10,00
;;;1884537;1,00;9,00;10,00
;;;1884538;1,00;9,00;10,00
;;;1886632;1,00;14,00;15,00
;;;1886633;1,00;14,00;15,00
;;;1886646;1,00;14,00;15,00
;;;1886722;1,00;14,00;16,00
;;;1889563;1,00;22,00;24,00
;;;1889891;1,00;14,00;15,00
;;;1889895;1,00;13,00;14,00
;;;1889940;1,00;15,00;17,00
;;;1889941;1,00;20,00;22,00
;;;1890113;1,00;14,00;16,00
;;;1892248;1,00;9,00;10,00
;;;1893295;1,00;16,00;18,00
;;;1893342;1,00;12,00;13,00
;;;1893539;1,00;6,00;7,00
;;;1893577;1,00;9,00;9,00
;;;1895209;1,00;13,00;14,00
;;;1895274;1,00;18,00;20,00
;;;1895379;1,00;21,00;23,00
;;;1895621;1,00;13,00;13,00
;;;1895724;1,00;16,00;18,00
;;;1896003;1,00;21,00;23,00
;;;1896097;1,00;20,00;22,00
;;;1896508;1,00;18,00;20,00
;;;1896886;1,00;20,00;22,00
;;;1897942;1,00;9,00;9,00
;;;1898892;1,00;14,00;15,00
;;;1899465;1,00;15,00;17,00
;;;1899604;1,00;14,00;16,00
;;;1899763;1,00;14,00;16,00
;;;1903072;1,00;12,00;13,00
;;;1903236;1,00;12,00;13,00
;;;1903692;1,00;16,00;18,00
;;;1903718;1,00;9,00;10,00
;;;1905633;1,00;11,00;12,00
;;;1907365;1,00;15,00;15,00
;;;1907618;1,00;15,00;17,00
;;;1907830;1,00;11,00;12,00
;;;1907933;1,00;"0,00";"0,00"
;;;1908009;1,00;6,00;7,00
;;;1908127;1,00;11,00;12,00
;;;1908260;1,00;13,00;14,00
;;;1908585;2,00;30,00;34,00
;;;1908850;1,00;14,00;15,00
;;;1909752;1,00;23,00;25,00
;;;1909857;1,00;12,00;13,00
;;;1909858;1,00;16,00;18,00
;;;1909968;1,00;12,00;13,00
;;;1909969;1,00;6,00;7,00
;;;1910685;1,00;9,00;10,00
;;;1910780;1,00;15,00;17,00
;;;1911896;1,00;14,00;16,00
;;;1911964;1,00;20,00;22,00
;;;1912002;1,00;11,00;12,00
;;;1912551;1,00;14,00;16,00
;;;1912713;1,00;16,00;18,00
;;;1913223;1,00;8,00;9,00
;;;1913521;1,00;14,00;16,00
;;;1913583;1,00;15,00;17,00
;;;1914191;1,00;11,00;15,00
;;;1914445;1,00;13,00;14,00
;;;1914458;1,00;15,00;17,00
;;;1914510;1,00;16,00;18,00
;;;1914661;1,00;18,00;20,00
;;;1914766;1,00;14,00;16,00
;;;1914776;1,00;12,00;13,00
;;;1914934;1,00;10,00;10,00
;;;1914965;1,00;14,00;15,00
;;;1915152;1,00;14,00;16,00
;;;1915379;1,00;16,00;18,00
;;;1915381;1,00;16,00;18,00
;;;1915382;1,00;16,00;18,00
;;;1915606;1,00;18,00;20,00
;;;1916175;1,00;14,00;15,00
;;;1917082;1,00;9,00;10,00
;;;1917472;2,00;94,00;104,00
;;;1917982;1,00;13,00;15,00
;;;1918191;1,00;17,00;19,00
;;;1918305;1,00;21,00;23,00
;;;1918836;1,00;17,00;19,00
;;;1918868;1,00;25,00;28,00
;;;1919774;1,00;16,00;18,00
;;;1919824;1,00;14,00;16,00
;;;1920820;1,00;9,00;10,00
;;;1921796;1,00;6,00;7,00
;;;1921939;1,00;20,00;22,00
;;;1921978;1,00;14,00;15,00
;;;1922023;1,00;14,00;15,00
;;;1922071;1,00;16,00;18,00
;;;1922106;1,00;14,00;16,00
;;;1922114;1,00;16,00;18,00
;;;1922689;1,00;16,00;18,00
;;;1922874;1,00;20,00;22,00
;;;1923364;1,00;14,00;16,00
;;;1923404;1,00;15,00;15,00
;;;1923740;1,00;15,00;17,00
;;;1923955;1,00;11,00;12,00
;;;1924357;1,00;11,00;12,00
;;;1924656;1,00;13,00;14,00
;;;1924847;1,00;14,00;16,00
;;;1925078;1,00;15,00;17,00
;;;1925079;1,00;16,00;18,00
;;;1925166;1,00;18,00;20,00
;;;1925219;1,00;11,00;12,00
;;;1925248;1,00;16,00;18,00
;;;1925295;2,00;16,00;18,00
;;;1925296;2,00;16,00;18,00
;;;1925370;1,00;16,00;18,00
;;;1925416;1,00;14,00;16,00
;;;1925576;1,00;11,00;12,00
;;;1925588;1,00;12,00;13,00
;;;1925818;1,00;21,00;23,00
;;;1926505;1,00;20,00;22,00
;;;1926689;1,00;13,00;14,00
;;;1927335;1,00;13,00;14,00
;;;1927340;1,00;14,00;15,00
;;;1927345;1,00;14,00;15,00
;;;1927354;1,00;14,00;16,00
;;;1927523;1,00;14,00;15,00
;;;1927625;1,00;13,00;15,00
;;;1927686;1,00;13,00;14,00
;;;1927761;1,00;6,00;7,00
;;;1927789;1,00;6,00;7,00
;;;1927829;1,00;14,00;16,00
;;;1928383;1,00;12,00;13,00
;;;1928989;1,00;12,00;13,00
;;;1928994;1,00;13,00;14,00
;;;1929044;1,00;18,00;20,00
;;;1929093;1,00;12,00;13,00
;;;1929124;1,00;8,00;9,00
;;;1929196;1,00;20,00;22,00
;;;1929459;1,00;11,00;12,00
;;;1930063;1,00;13,00;14,00
;;;1930498;1,00;12,00;13,00
;;;1930510;1,00;21,00;23,00
;;;1930617;1,00;14,00;16,00
;;;1930639;1,00;9,00;10,00
;;;1930756;1,00;18,00;20,00
;;;1930766;1,00;11,00;12,00
;;;1930937;1,00;14,00;16,00
;;;1931111;1,00;8,00;9,00
;;;1931195;1,00;14,00;15,00
;;;1931267;1,00;15,00;17,00
;;;1931286;1,00;11,00;12,00
;;;1931287;1,00;11,00;12,00
;;;1931305;1,00;20,00;22,00
;;;1931319;1,00;"0,00";"0,00"
;;;1931320;1,00;"0,00";"0,00"
;;;1931331;1,00;"0,00";"0,00"
;;;1931339;1,00;12,00;13,00
;;;1931364;1,00;20,00;22,00
;;;1931388;1,00;14,00;15,00
;;;1931559;1,00;13,00;14,00
;;;1931607;1,00;12,00;13,00
;;;1931671;1,00;8,00;9,00
;;;1931872;1,00;11,00;12,00
;;;1931887;1,00;20,00;22,00
;;;1931909;1,00;16,00;18,00
;;;1931914;1,00;14,00;16,00
;;;1931918;1,00;"0,00";"0,00"
;;;1932043;1,00;12,00;12,00
;;;1932099;1,00;11,00;12,00
;;;1932119;1,00;14,00;15,00
;;;1932580;1,00;14,00;16,00
;;;1932665;1,00;14,00;15,00
;;;1933088;1,00;8,00;9,00
;;;1933274;1,00;15,00;17,00
;;;1933401;1,00;8,00;9,00
;;;1933496;1,00;13,00;14,00
;;;1933559;1,00;"0,00";"0,00"
;;;1933596;1,00;22,00;25,00
;;;1933667;1,00;12,00;13,00
;;;1933855;2,00;32,00;36,00
;;;1933955;1,00;11,00;12,00
;;;1933990;1,00;16,00;18,00
;;;1934202;1,00;6,00;7,00
;;;1935272;1,00;23,00;25,00
;;;1935318;1,00;8,00;9,00
;;;1935383;2,00;28,00;30,00
;;;1935384;3,00;42,00;45,00
;;;1935385;1,00;11,00;12,00
;;;1935466;1,00;22,00;24,00
;;;1935477;1,00;16,00;18,00
;;;1935489;1,00;18,00;20,00
;;;1935593;1,00;20,00;22,00
;;;1935695;1,00;16,00;18,00
;;;1935742;1,00;16,00;18,00
;;;1935762;1,00;15,00;17,00
;;;1935765;1,00;11,00;12,00
;;;1935773;1,00;16,00;18,00
;;;1935976;1,00;11,00;14,00
;;;1936043;1,00;13,00;14,00
;;;1936045;1,00;13,00;14,00
;;;1936239;1,00;12,00;13,00
;;;1936245;1,00;21,00;22,00
;;;1936367;3,00;42,00;48,00
;;;1936450;1,00;14,00;16,00
;;;1936638;2,00;28,00;30,00
;;;1936647;1,00;6,00;7,00
;;;1936769;3,00;15,00;17,00
;;;1936841;1,00;9,00;10,00
;;;1936973;1,00;23,00;26,00
;;;1937119;1,00;14,00;16,00
;;;1937239;1,00;20,00;22,00
;;;1937241;1,00;23,00;24,00
;;;1937246;1,00;11,00;12,00
;;;1937278;1,00;11,00;12,00
