Haushaltsjahr;Haushaltsstufe 0;Fachgruppe;katkey;EXEMPLARANZ;PREIS;Bestellpreis
;;;1927976;1,00;13,00;12,00
;;;1927977;1,00;13,00;12,00
;;;1927978;1,00;13,00;12,00
;;;1927979;1,00;16,00;15,00
;;;1927981;1,00;14,00;15,00
;;;1927983;1,00;18,00;20,00
;;;1927989;1,00;25,00;25,00
;;;1927997;1,00;14,00;16,00
;;;1928038;1,00;16,00;18,00
;;;1928129;1,00;20,00;20,00
;;;1928158;1,00;22,00;24,00
;;;1928227;1,00;24,00;24,00
;;;1928228;1,00;22,00;22,00
;;;1928229;1,00;27,00;25,00
;;;1928230;1,00;22,00;22,00
;;;1928324;1,00;22,00;24,00
;;;1928326;1,00;14,00;16,00
;;;1928328;1,00;14,00;15,00
;;;1928337;1,00;20,00;20,00
;;;1928358;1,00;14,00;16,00
;;;1928402;1,00;40,00;42,00
;;;1928404;1,00;9,00;10,00
;;;1928405;1,00;23,00;23,00
;;;1928406;1,00;20,00;20,00
;;;1928407;1,00;13,00;12,00
;;;1928408;1,00;13,00;12,00
;;;1928419;1,00;15,00;14,00
;;;1928449;1,00;14,00;16,00
;;;1928458;1,00;15,00;17,00
;;;1928496;1,00;15,00;17,00
;;;1928498;1,00;15,00;17,00
;;;1928504;1,00;26,00;26,00
;;;1928506;1,00;23,00;23,00
;;;1928556;1,00;22,00;24,00
;;;1928915;1,00;16,00;15,00
;;;1928919;1,00;"0,00";"0,00"
;;;1928930;1,00;22,00;22,00
;;;1928931;1,00;24,00;24,00
;;;1928937;1,00;24,00;24,00
;;;1928962;1,00;14,00;16,00
;;;1928988;1,00;5,00;15,00
;;;1928993;1,00;20,00;20,00
;;;1928994;1,00;15,00;14,00
;;;1928996;1,00;23,00;26,00
;;;1928997;1,00;20,00;22,00
;;;1928998;1,00;25,00;25,00
;;;1928999;1,00;17,00;19,00
;;;1929000;1,00;17,00;19,00
;;;1929001;1,00;17,00;16,00
;;;1929002;1,00;20,00;22,00
;;;1929013;1,00;11,00;12,00
;;;1929043;1,00;23,00;25,00
;;;1929048;1,00;15,00;17,00
;;;1929051;1,00;16,00;15,00
;;;1929057;1,00;14,00;16,00
;;;1929062;1,00;13,00;14,00
;;;1929063;1,00;17,00;16,00
;;;1929067;1,00;14,00;15,00
;;;1929070;1,00;14,00;16,00
;;;1929071;1,00;15,00;17,00
;;;1929072;1,00;14,00;15,00
;;;1929074;1,00;16,00;15,00
;;;1929075;1,00;14,00;16,00
;;;1929076;1,00;14,00;15,00
;;;1929078;1,00;14,00;13,00
;;;1929081;1,00;13,00;12,00
;;;1929082;1,00;16,00;15,00
;;;1929083;1,00;22,00;22,00
;;;1929085;1,00;22,00;22,00
;;;1929086;1,00;12,00;13,00
;;;1929091;1,00;14,00;16,00
;;;1929092;1,00;15,00;17,00
;;;1929093;1,00;12,00;13,00
;;;1929096;2,00;29,00;30,00
;;;1929103;1,00;12,00;13,00
;;;1929104;1,00;12,00;13,00
;;;1929106;1,00;21,00;26,00
;;;1929114;1,00;12,00;13,00
;;;1929120;1,00;13,00;12,00
;;;1929122;2,00;28,00;32,00
;;;1929123;1,00;14,00;16,00
;;;1929124;1,00;10,00;9,00
;;;1929129;1,00;23,00;26,00
;;;1929132;1,00;15,00;17,00
;;;1929133;1,00;13,00;14,00
;;;1929134;1,00;12,00;13,00
;;;1929135;1,00;13,00;14,00
;;;1929139;1,00;37,00;38,00
;;;1929140;1,00;36,00;40,00
;;;1929160;1,00;13,00;14,00
;;;1929163;1,00;13,00;15,00
;;;1929165;1,00;27,00;30,00
;;;1929168;1,00;20,00;22,00
;;;1929169;1,00;13,00;15,00
;;;1929174;1,00;9,00;10,00
;;;1929175;1,00;12,00;13,00
;;;1929192;1,00;15,00;17,00
;;;1929193;1,00;14,00;15,00
;;;1929195;1,00;22,00;24,00
;;;1929205;1,00;15,00;17,00
;;;1929206;1,00;13,00;15,00
;;;1929215;1,00;7,00;8,00
;;;1929216;1,00;7,00;8,00
;;;1929218;1,00;10,00;8,00
;;;1929221;1,00;11,00;12,00
;;;1929226;1,00;14,00;16,00
;;;1929228;1,00;16,00;18,00
;;;1929230;1,00;24,00;24,00
;;;1929240;1,00;12,00;13,00
;;;1929242;1,00;14,00;16,00
;;;1929243;1,00;14,00;16,00
;;;1929244;1,00;24,00;24,00
;;;1929245;1,00;13,00;14,00
;;;1929246;1,00;14,00;15,00
;;;1929247;1,00;14,00;16,00
;;;1929248;1,00;10,00;11,00
;;;1929268;1,00;17,00;19,00
;;;1929299;1,00;14,00;13,00
;;;1929323;1,00;14,00;16,00
;;;1929326;1,00;14,00;16,00
;;;1929354;1,00;26,00;26,00
;;;1929453;1,00;22,00;25,00
;;;1929464;1,00;22,00;24,00
;;;1929702;2,00;28,00;30,00
;;;1929729;1,00;20,00;22,00
;;;1929735;1,00;23,00;22,00
;;;1929739;1,00;23,00;22,00
;;;1929765;1,00;23,00;22,00
;;;1929797;1,00;16,00;15,00
;;;1929806;1,00;14,00;16,00
;;;1929816;1,00;28,00;28,00
;;;1929832;1,00;19,00;18,00
;;;1929835;1,00;12,00;13,00
;;;1929863;1,00;13,00;15,00
;;;1929878;1,00;18,00;17,00
;;;1929905;1,00;20,00;20,00
;;;1929917;1,00;17,00;17,00
;;;1929919;1,00;11,00;12,00
;;;1929921;1,00;12,00;11,00
;;;1929923;1,00;16,00;15,00
;;;1929935;1,00;23,00;25,00
;;;1929941;1,00;11,00;12,00
;;;1929943;1,00;20,00;20,00
;;;1929944;1,00;13,00;14,00
;;;1929951;1,00;11,00;12,00
;;;1929952;1,00;11,00;12,00
;;;1929953;1,00;11,00;12,00
;;;1929958;1,00;26,00;26,00
;;;1929959;1,00;14,00;15,00
;;;1929964;1,00;14,00;13,00
;;;1929971;1,00;25,00;25,00
;;;1929973;1,00;19,00;18,00
;;;1929974;1,00;20,00;20,00
;;;1929984;1,00;19,00;18,00
;;;1929994;1,00;18,00;20,00
;;;1930004;1,00;12,00;11,00
;;;1930012;2,00;32,00;30,00
;;;1930013;1,00;10,00;9,00
;;;1930014;1,00;16,00;15,00
;;;1930027;1,00;20,00;20,00
;;;1930032;1,00;24,00;24,00
;;;1930036;1,00;"0,00";"0,00"
;;;1930049;1,00;13,00;12,00
;;;1930055;1,00;9,00;10,00
;;;1930059;1,00;21,00;23,00
;;;1930062;1,00;20,00;22,00
;;;1930092;1,00;11,00;10,00
;;;1930097;1,00;13,00;14,00
;;;1930100;1,00;10,00;9,00
;;;1930101;1,00;19,00;18,00
;;;1930173;1,00;16,00;18,00
;;;1930176;1,00;28,00;28,00
;;;1930203;1,00;23,00;25,00
;;;1930289;1,00;26,00;26,00
;;;1930292;1,00;14,00;15,00
;;;1930349;1,00;14,00;15,00
;;;1930415;1,00;21,00;20,00
;;;1930469;1,00;15,00;17,00
;;;1930478;1,00;25,00;25,00
;;;1930510;1,00;23,00;23,00
;;;1930511;1,00;22,00;22,00
;;;1930513;1,00;19,00;18,00
;;;1930556;1,00;"0,00";"0,00"
;;;1930557;1,00;"0,00";"0,00"
;;;1930560;1,00;"0,00";"0,00"
;;;1930561;1,00;16,00;18,00
;;;1930563;1,00;"0,00";"0,00"
;;;1930565;1,00;"0,00";"0,00"
;;;1930567;1,00;16,00;15,00
;;;1930569;1,00;22,00;22,00
;;;1930573;2,00;32,00;30,00
;;;1930575;1,00;11,00;10,00
;;;1930577;1,00;15,00;17,00
;;;1930603;1,00;11,00;12,00
;;;1930617;1,00;14,00;16,00
;;;1930643;1,00;10,00;9,00
;;;1930644;1,00;10,00;8,00
;;;1930646;1,00;19,00;18,00
;;;1930706;1,00;26,00;26,00
;;;1930707;1,00;24,00;24,00
;;;1930708;1,00;17,00;16,00
;;;1930713;1,00;25,00;25,00
;;;1930719;1,00;23,00;23,00
;;;1930740;1,00;14,00;15,00
;;;1930744;1,00;14,00;15,00
;;;1930762;1,00;22,00;25,00
;;;1930830;1,00;22,00;22,00
;;;1930848;1,00;22,00;22,00
;;;1930907;1,00;22,00;24,00
;;;1930923;1,00;14,00;16,00
;;;1930927;1,00;18,00;20,00
;;;1930931;1,00;16,00;18,00
;;;1930937;1,00;14,00;16,00
;;;1930953;1,00;14,00;13,00
;;;1930969;1,00;24,00;24,00
;;;1930971;1,00;20,00;20,00
;;;1930985;1,00;11,00;12,00
;;;1930986;1,00;14,00;16,00
;;;1931107;1,00;11,00;12,00
;;;1931109;1,00;11,00;12,00
;;;1931135;1,00;16,00;18,00
;;;1931169;1,00;18,00;20,00
;;;1931229;1,00;24,00;24,00
;;;1931234;1,00;8,00;9,00
;;;1931307;1,00;16,00;15,00
;;;1931325;1,00;18,00;20,00
;;;1931333;1,00;14,00;16,00
;;;1931351;1,00;13,00;14,00
;;;1931356;1,00;14,00;16,00
;;;1931360;1,00;14,00;16,00
;;;1931368;1,00;14,00;15,00
;;;1931375;1,00;12,00;13,00
;;;1931380;1,00;14,00;16,00
;;;1931383;1,00;16,00;18,00
;;;1931388;1,00;13,00;15,00
;;;1931438;1,00;11,00;12,00
;;;1931439;1,00;13,00;15,00
;;;1931451;1,00;12,00;13,00
;;;1931468;1,00;20,00;22,00
;;;1931469;1,00;14,00;15,00
;;;1931491;1,00;29,00;32,00
;;;1931502;1,00;16,00;18,00
;;;1931503;1,00;14,00;15,00
;;;1931504;1,00;16,00;15,00
;;;1931505;1,00;18,00;20,00
;;;1931507;1,00;16,00;18,00
;;;1931514;1,00;9,00;10,00
;;;1931527;1,00;17,00;16,00
;;;1931544;1,00;20,00;22,00
;;;1931547;1,00;18,00;20,00
;;;1931554;1,00;15,00;17,00
;;;1931556;1,00;8,00;9,00
;;;1931559;4,00;60,00;56,00
;;;1931571;1,00;23,00;25,00
;;;1931599;1,00;12,00;13,00
;;;1931608;1,00;9,00;10,00
;;;1931639;1,00;10,00;9,00
;;;1931642;1,00;15,00;14,00
;;;1931644;1,00;16,00;15,00
;;;1931657;1,00;13,00;12,00
;;;1931659;1,00;20,00;20,00
;;;1931663;1,00;16,00;18,00
;;;1931664;1,00;23,00;23,00
;;;1931665;1,00;19,00;18,00
;;;1931667;1,00;19,00;18,00
;;;1931671;1,00;8,00;9,00
;;;1931677;1,00;16,00;15,00
;;;1931705;1,00;24,00;24,00
;;;1931714;1,00;18,00;18,00
;;;1931717;1,00;12,00;13,00
;;;1931775;1,00;12,00;16,00
;;;1931810;1,00;16,00;18,00
;;;1931813;1,00;22,00;22,00
;;;1931857;1,00;13,00;12,00
;;;1931862;1,00;19,00;18,00
;;;1931866;1,00;13,00;15,00
;;;1931872;1,00;11,00;12,00
;;;1931878;2,00;20,00;22,00
;;;1931882;1,00;12,00;13,00
;;;1931900;1,00;9,00;10,00
;;;1931901;1,00;12,00;13,00
;;;1931902;1,00;13,00;14,00
;;;1931909;1,00;16,00;18,00
;;;1931912;1,00;14,00;15,00
;;;1931914;1,00;14,00;16,00
;;;1931915;1,00;14,00;15,00
;;;1931917;1,00;10,00;11,00
;;;1931920;1,00;11,00;12,00
;;;1931922;1,00;16,00;18,00
;;;1931924;1,00;14,00;13,00
;;;1931933;1,00;12,00;11,00
;;;1931934;1,00;22,00;22,00
;;;1931942;1,00;12,00;13,00
;;;1931944;1,00;13,00;14,00
;;;1931946;1,00;9,00;10,00
;;;1931949;1,00;12,00;13,00
;;;1931955;1,00;18,00;20,00
;;;1931958;1,00;8,00;9,00
;;;1931960;1,00;14,00;15,00
;;;1931962;1,00;18,00;20,00
;;;1931964;1,00;16,00;18,00
;;;1931968;1,00;"0,00";"0,00"
;;;1931970;1,00;20,00;22,00
;;;1931971;1,00;"0,00";"0,00"
;;;1931973;1,00;18,00;20,00
;;;1931975;1,00;21,00;23,00
;;;1931976;1,00;11,00;12,00
;;;1932046;1,00;21,00;23,00
;;;1932051;1,00;12,00;13,00
;;;1932052;1,00;32,00;26,00
;;;1932053;1,00;14,00;16,00
;;;1932063;1,00;7,00;8,00
;;;1932068;1,00;12,00;13,00
;;;1932069;1,00;12,00;14,00
;;;1932071;1,00;7,00;8,00
;;;1932075;1,00;"0,00";"0,00"
;;;1932076;1,00;11,00;12,00
;;;1932078;1,00;"0,00";"0,00"
;;;1932080;2,00;22,00;24,00
;;;1932081;1,00;18,00;20,00
;;;1932082;1,00;17,00;19,00
;;;1932083;1,00;"0,00";"0,00"
;;;1932084;1,00;"0,00";"0,00"
;;;1932086;1,00;9,00;10,00
;;;1932099;1,00;11,00;12,00
;;;1932107;1,00;16,00;18,00
;;;1932108;1,00;10,00;11,00
;;;1932109;1,00;13,00;14,00
;;;1932110;1,00;13,00;14,00
;;;1932111;1,00;10,00;11,00
;;;1932112;1,00;17,00;16,00
;;;1932118;1,00;9,00;10,00
;;;1932119;1,00;14,00;15,00
;;;1932121;1,00;14,00;16,00
;;;1932123;2,00;18,00;20,00
;;;1932126;2,00;18,00;20,00
;;;1932128;1,00;9,00;10,00
;;;1932129;1,00;14,00;16,00
;;;1932132;1,00;7,00;8,00
;;;1932134;2,00;32,00;36,00
;;;1932136;1,00;13,00;14,00
;;;1932137;1,00;14,00;15,00
;;;1932140;1,00;12,00;13,00
;;;1932142;1,00;16,00;18,00
;;;1932163;1,00;27,00;30,00
;;;1932165;1,00;13,00;15,00
;;;1932166;1,00;16,00;18,00
;;;1932169;1,00;13,00;15,00
;;;1932173;1,00;14,00;16,00
;;;1932175;1,00;14,00;16,00
;;;1932178;1,00;25,00;25,00
;;;1932182;1,00;25,00;25,00
;;;1932200;1,00;11,00;10,00
;;;1932203;1,00;25,00;25,00
;;;1932206;2,00;17,00;16,00
;;;1932212;1,00;13,00;15,00
;;;1932228;1,00;27,00;30,00
;;;1932229;1,00;23,00;23,00
;;;1932393;1,00;6,00;7,00
;;;1932407;1,00;13,00;12,00
;;;1932408;1,00;9,00;7,00
;;;1932409;1,00;10,00;8,00
;;;1932410;1,00;10,00;8,00
;;;1932468;1,00;22,00;22,00
;;;1932473;1,00;25,00;28,00
;;;1932545;1,00;25,00;25,00
;;;1932555;2,00;33,00;34,00
;;;1932580;1,00;14,00;16,00
;;;1932581;1,00;27,00;30,00
;;;1932582;1,00;15,00;14,00
;;;1932591;1,00;25,00;28,00
;;;1932628;1,00;11,00;12,00
;;;1932632;1,00;14,00;16,00
;;;1932639;1,00;16,00;18,00
;;;1932658;1,00;34,00;38,00
;;;1932662;1,00;16,00;18,00
;;;1932665;1,00;16,00;15,00
;;;1932687;1,00;19,00;18,00
;;;1932700;1,00;24,00;24,00
;;;1932701;1,00;13,00;15,00
;;;1932702;1,00;15,00;15,00
;;;1932705;1,00;13,00;14,00
;;;1932747;1,00;45,00;50,00
;;;1932876;1,00;27,00;30,00
;;;1932887;1,00;11,00;12,00
;;;1932907;1,00;25,00;25,00
;;;1932929;1,00;20,00;20,00
;;;1932930;1,00;22,00;25,00
;;;1932959;1,00;46,00;48,00
;;;1932960;1,00;23,00;23,00
;;;1932966;1,00;21,00;20,00
;;;1932969;1,00;24,00;23,00
;;;1932972;1,00;26,00;26,00
;;;1932980;1,00;22,00;22,00
;;;1932981;1,00;28,00;28,00
;;;1932986;1,00;22,00;22,00
;;;1932987;1,00;25,00;25,00
;;;1932988;1,00;25,00;25,00
;;;1933079;1,00;10,00;12,00
;;;1933085;1,00;19,00;19,00
;;;1933086;1,00;11,00;10,00
;;;1933088;1,00;10,00;9,00
;;;1933287;1,00;12,00;15,00
;;;1933337;1,00;19,00;18,00
;;;1933338;1,00;19,00;18,00
;;;1933350;1,00;14,00;16,00
;;;1933351;1,00;11,00;12,00
;;;1933354;1,00;20,00;22,00
;;;1933360;1,00;18,00;17,00
;;;1933371;1,00;20,00;20,00
;;;1933403;1,00;22,00;24,00
;;;1933404;1,00;18,00;18,00
;;;1933425;2,00;44,00;50,00
;;;1933428;1,00;28,00;28,00
;;;1933429;1,00;22,00;22,00
;;;1933484;1,00;19,00;18,00
;;;1933486;1,00;22,00;22,00
;;;1933497;1,00;10,00;9,00
;;;1933499;1,00;25,00;25,00
;;;1933500;1,00;12,00;13,00
;;;1933501;1,00;19,00;18,00
;;;1933506;1,00;11,00;12,00
;;;1933509;1,00;17,00;16,00
;;;1933585;1,00;21,00;23,00
;;;1933586;1,00;22,00;24,00
;;;1933587;1,00;17,00;19,00
;;;1933588;1,00;17,00;19,00
;;;1933589;1,00;14,00;16,00
;;;1933591;1,00;20,00;20,00
;;;1933593;1,00;14,00;15,00
;;;1933595;1,00;22,00;25,00
;;;1933596;1,00;22,00;25,00
;;;1933597;1,00;14,00;15,00
;;;1933599;1,00;13,00;14,00
;;;1933601;1,00;14,00;16,00
;;;1933646;1,00;12,00;13,00
;;;1933647;1,00;12,00;13,00
;;;1933650;1,00;25,00;25,00
;;;1933652;1,00;22,00;22,00
;;;1933670;1,00;22,00;24,00
;;;1933673;1,00;27,00;30,00
;;;1933689;1,00;19,00;19,00
;;;1933690;1,00;20,00;22,00
;;;1933697;3,00;31,00;30,00
;;;1933713;1,00;18,00;17,00
;;;1933714;1,00;17,00;16,00
;;;1933716;1,00;10,00;9,00
;;;1933718;1,00;13,00;12,00
;;;1933720;1,00;11,00;10,00
;;;1933775;1,00;14,00;15,00
;;;1933777;1,00;11,00;12,00
;;;1933799;1,00;11,00;12,00
;;;1933834;1,00;15,00;14,00
;;;1933836;1,00;12,00;13,00
;;;1933837;1,00;"0,00";"0,00"
;;;1933838;1,00;15,00;14,00
;;;1933848;1,00;"0,00";"0,00"
;;;1933849;1,00;"0,00";"0,00"
;;;1933851;1,00;"0,00";"0,00"
;;;1933853;1,00;15,00;14,00
;;;1933854;1,00;15,00;14,00
;;;1933855;1,00;19,00;18,00
;;;1933856;1,00;12,00;13,00
;;;1933901;1,00;13,00;12,00
;;;1933902;1,00;29,00;30,00
;;;1933907;1,00;17,00;16,00
;;;1933908;1,00;19,00;18,00
;;;1933909;1,00;17,00;16,00
;;;1933912;1,00;23,00;23,00
;;;1933913;1,00;23,00;23,00
;;;1933950;1,00;20,00;22,00
;;;1933952;1,00;15,00;17,00
;;;1933954;1,00;15,00;17,00
;;;1933956;1,00;14,00;13,00
;;;1933957;1,00;25,00;28,00
;;;1933959;1,00;24,00;27,00
;;;1933961;1,00;22,00;25,00
;;;1933964;1,00;15,00;17,00
;;;1933965;1,00;25,00;25,00
;;;1933966;1,00;24,00;27,00
;;;1934015;1,00;22,00;22,00
;;;1934022;1,00;12,00;13,00
;;;1934040;1,00;9,00;10,00
;;;1934052;1,00;14,00;15,00
;;;1934062;1,00;11,00;12,00
;;;1934065;1,00;14,00;16,00
;;;1934066;1,00;17,00;19,00
;;;1934067;1,00;13,00;15,00
;;;1934076;1,00;14,00;16,00
;;;1934085;1,00;9,00;10,00
;;;1934086;1,00;27,00;30,00
;;;1934088;1,00;18,00;20,00
;;;1934100;1,00;16,00;18,00
;;;1934102;1,00;7,00;8,00
;;;1934103;1,00;7,00;8,00
;;;1934194;1,00;23,00;26,00
;;;1934197;1,00;9,00;10,00
;;;1934219;1,00;11,00;12,00
;;;1934299;1,00;13,00;15,00
;;;1934348;1,00;40,00;48,00
;;;1934349;1,00;10,00;9,00
;;;1934352;1,00;15,00;14,00
;;;1934353;1,00;14,00;12,00
;;;1934355;1,00;28,00;28,00
;;;1934356;1,00;14,00;15,00
;;;1934359;1,00;20,00;20,00
;;;1934404;1,00;16,00;18,00
;;;1934431;1,00;22,00;22,00
;;;1934809;1,00;14,00;16,00
;;;1935213;1,00;14,00;16,00
;;;1935249;1,00;23,00;26,00
;;;1935279;1,00;23,00;23,00
;;;1935280;1,00;25,00;25,00
;;;1935283;1,00;"0,00";"0,00"
;;;1935284;1,00;25,00;25,00
;;;1935285;1,00;26,00;26,00
;;;1935286;1,00;22,00;22,00
;;;1935303;1,00;19,00;18,00
;;;1935304;1,00;19,00;18,00
;;;1935305;1,00;18,00;18,00
;;;1935307;1,00;24,00;24,00
;;;1935317;1,00;25,00;25,00
;;;1935318;1,00;10,00;9,00
;;;1935319;1,00;28,00;28,00
;;;1935320;1,00;20,00;22,00
;;;1935353;1,00;16,00;15,00
;;;1935382;1,00;10,00;8,00
;;;1935387;1,00;15,00;14,00
;;;1935388;1,00;15,00;17,00
;;;1935390;1,00;25,00;25,00
;;;1935396;1,00;11,00;10,00
;;;1935397;1,00;16,00;18,00
;;;1935422;1,00;24,00;24,00
;;;1935423;1,00;10,00;9,00
;;;1935425;1,00;9,00;7,00
;;;1935444;1,00;13,00;14,00
;;;1935459;1,00;14,00;15,00
;;;1935463;1,00;25,00;25,00
;;;1935465;1,00;16,00;18,00
;;;1935466;1,00;22,00;24,00
;;;1935471;1,00;20,00;20,00
;;;1935477;1,00;16,00;18,00
;;;1935498;1,00;11,00;12,00
;;;1935527;1,00;11,00;12,00
;;;1935537;1,00;24,00;24,00
;;;1935580;1,00;14,00;16,00
;;;1935593;1,00;20,00;22,00
;;;1935680;1,00;25,00;25,00
;;;1935683;1,00;20,00;22,00
;;;1935684;1,00;29,00;32,00
;;;1935686;1,00;23,00;25,00
;;;1935688;1,00;14,00;16,00
;;;1935689;1,00;24,00;27,00
;;;1935694;1,00;27,00;30,00
;;;1935697;1,00;24,00;27,00
;;;1935698;1,00;25,00;28,00
;;;1935720;1,00;14,00;16,00
;;;1935721;1,00;12,00;13,00
;;;1935741;1,00;9,00;10,00
;;;1935742;2,00;32,00;36,00
;;;1935748;1,00;25,00;25,00
;;;1935764;1,00;24,00;24,00
;;;1935771;1,00;14,00;16,00
;;;1935772;1,00;22,00;22,00
;;;1935774;1,00;22,00;22,00
;;;1935956;1,00;14,00;15,00
;;;1935966;1,00;14,00;16,00
;;;1936160;1,00;22,00;24,00
;;;1936236;1,00;16,00;18,00
;;;1936243;1,00;23,00;23,00
;;;1936286;1,00;20,00;20,00
;;;1936290;1,00;16,00;18,00
;;;1936298;1,00;23,00;26,00
;;;1936367;1,00;17,00;16,00
;;;1936389;1,00;23,00;25,00
;;;1936441;1,00;25,00;28,00
;;;1936444;1,00;20,00;22,00
;;;1936501;1,00;13,00;14,00
;;;1936512;1,00;26,00;26,00
;;;1936522;1,00;22,00;22,00
;;;1936525;1,00;25,00;25,00
;;;1936548;1,00;24,00;27,00
;;;1936551;1,00;24,00;24,00
;;;1936559;1,00;9,00;10,00
;;;1936562;1,00;13,00;14,00
;;;1936566;1,00;12,00;13,00
;;;1936575;1,00;20,00;20,00
;;;1936618;1,00;13,00;14,00
;;;1936628;2,00;12,00;14,00
;;;1936697;1,00;28,00;27,00
;;;1936719;1,00;27,00;30,00
;;;1936754;1,00;13,00;14,00
;;;1936757;1,00;24,00;24,00
;;;1936758;1,00;12,00;11,00
;;;1936760;1,00;11,00;12,00
;;;1936762;1,00;10,00;9,00
;;;1936766;1,00;17,00;16,00
;;;1936778;1,00;14,00;16,00
;;;1936786;1,00;25,00;25,00
;;;1936787;1,00;11,00;10,00
;;;1936794;1,00;20,00;20,00
;;;1936896;1,00;22,00;22,00
;;;1936956;1,00;15,00;17,00
;;;1936963;1,00;15,00;17,00
;;;1936964;1,00;15,00;17,00
;;;1937045;1,00;27,00;26,00
;;;1937084;1,00;15,00;17,00
;;;1937085;1,00;22,00;22,00
;;;1937086;1,00;15,00;17,00
;;;1937087;1,00;15,00;17,00
;;;1937089;1,00;22,00;25,00
;;;1937090;1,00;20,00;22,00
;;;1937095;1,00;24,00;27,00
;;;1937098;1,00;9,00;10,00
;;;1937101;1,00;9,00;10,00
;;;1937119;4,00;68,00;64,00
;;;1937127;1,00;9,00;10,00
;;;1937150;1,00;8,00;9,00
;;;1937152;1,00;7,00;8,00
;;;1937155;2,00;12,00;14,00
;;;1937164;1,00;6,00;7,00
;;;1937166;1,00;12,00;13,00
;;;1937190;1,00;9,00;10,00
;;;1937211;1,00;7,00;8,00
;;;1937214;1,00;7,00;8,00
;;;1937217;1,00;16,00;18,00
;;;1937235;1,00;13,00;14,00
;;;1937313;1,00;11,00;12,00
;;;1937315;1,00;17,00;16,00
;;;1937318;1,00;14,00;13,00
;;;1937319;1,00;18,00;18,00
;;;1937414;1,00;22,00;22,00
;;;1937418;2,00;10,00;8,00
;;;1937434;1,00;16,00;18,00
;;;1937435;1,00;22,00;22,00
;;;1937438;1,00;14,00;13,00
;;;1937439;1,00;20,00;20,00
;;;1937593;1,00;22,00;25,00
;;;1937595;1,00;18,00;20,00
;;;1937607;1,00;9,00;10,00
;;;1937610;1,00;16,00;18,00
;;;1937613;1,00;23,00;25,00
;;;1937631;1,00;20,00;20,00
;;;1937645;1,00;16,00;18,00
;;;1937646;1,00;27,00;30,00
;;;1937649;1,00;9,00;10,00
;;;1937650;1,00;9,00;10,00
;;;1937651;1,00;9,00;10,00
;;;1937652;1,00;9,00;10,00
;;;1937653;1,00;9,00;10,00
;;;1937655;1,00;9,00;10,00
;;;1937656;1,00;9,00;10,00
;;;1937657;1,00;9,00;10,00
;;;1937658;1,00;9,00;10,00
;;;1937661;1,00;9,00;10,00
;;;1937662;1,00;9,00;10,00
;;;1937664;2,00;17,00;16,00
;;;1937667;1,00;11,00;12,00
;;;1937690;1,00;"0,00";"0,00"
;;;1937691;1,00;"0,00";"0,00"
;;;1937716;1,00;20,00;20,00
;;;1937718;1,00;26,00;26,00
;;;1937728;1,00;11,00;12,00
;;;1937732;1,00;7,00;8,00
;;;1937733;1,00;7,00;8,00
;;;1937735;1,00;13,00;14,00
;;;1937760;1,00;28,00;28,00
;;;1937764;1,00;24,00;24,00
;;;1937765;1,00;22,00;22,00
;;;1937766;1,00;20,00;20,00
;;;1937771;1,00;17,00;16,00
;;;1937772;1,00;29,00;30,00
;;;1937877;1,00;17,00;19,00
;;;1937878;1,00;22,00;22,00
;;;1937897;1,00;11,00;12,00
;;;1937910;1,00;11,00;10,00
;;;1937911;1,00;25,00;25,00
;;;1937995;1,00;12,00;13,00
;;;1937996;1,00;11,00;12,00
;;;1937997;1,00;13,00;12,00
;;;1938005;1,00;21,00;20,00
;;;1938006;1,00;18,00;18,00
;;;1938007;1,00;19,00;18,00
;;;1938080;1,00;20,00;20,00
;;;1938081;1,00;24,00;24,00
;;;1938088;1,00;14,00;15,00
;;;1938134;1,00;24,00;24,00
;;;1938135;1,00;46,00;49,00
;;;1938136;1,00;20,00;20,00
;;;1938137;1,00;19,00;18,00
;;;1938152;1,00;9,00;10,00
;;;1938154;1,00;8,00;9,00
;;;1938206;1,00;24,00;24,00
;;;1938252;1,00;18,00;17,00
;;;1938261;1,00;16,00;18,00
;;;1938262;1,00;13,00;12,00
;;;1938263;1,00;9,00;7,00
;;;1938264;1,00;13,00;12,00
;;;1938319;1,00;28,00;28,00
;;;1938484;1,00;10,00;9,00
;;;1938654;1,00;32,00;36,00
;;;1938711;1,00;17,00;19,00
;;;1938759;1,00;12,00;13,00
;;;1938781;1,00;"0,00";"0,00"
;;;1938893;1,00;"0,00";"0,00"
;;;1938897;1,00;"0,00";"0,00"
;;;1938907;1,00;"0,00";"0,00"
;;;1938910;1,00;"0,00";"0,00"
;;;1938924;1,00;"0,00";"0,00"
;;;1938926;1,00;"0,00";"0,00"
;;;1938927;1,00;"0,00";"0,00"
;;;1938929;1,00;"0,00";"0,00"
;;;1938930;1,00;"0,00";"0,00"
;;;1938931;1,00;"0,00";"0,00"
;;;1967845;1,00;13,00;14,00
;;"0003 CDs";1084776;1,00;"0,00";"0,00"
;;;1292983;1,00;8,00;12,00
;;;1292986;1,00;8,00;12,00
;;;1294939;1,00;9,00;12,00
;;;1313431;1,00;"0,00";"0,00"
;;;1333359;1,00;9,00;10,00
;;;1340766;1,00;"0,00";"0,00"
;;;1354436;2,00;"0,00";"0,00"
;;;1362405;1,00;"0,00";"0,00"
;;;1391766;1,00;"0,00";"0,00"
;;;1396194;1,00;9,00;10,00
;;;1400344;1,00;9,00;10,00
